,Site,Species,ReadingDateTime,Value,Units,Year,Month
760,CT3,NO2,2008-01-31,47.7,ug m-3,2008,1
761,CT3,NO2,2008-01-02,59.9,ug m-3,2008,1
762,CT3,NO2,2008-02-02,53.4,ug m-3,2008,2
763,CT3,NO2,2008-03-02,28.3,ug m-3,2008,3
764,CT3,NO2,2008-04-02,59.9,ug m-3,2008,4
765,CT3,NO2,2008-05-02,46.9,ug m-3,2008,5
766,CT3,NO2,2008-06-02,70.8,ug m-3,2008,6
767,CT3,NO2,2008-07-02,73.6,ug m-3,2008,7
768,CT3,NO2,2008-08-02,82.7,ug m-3,2008,8
769,CT3,NO2,2008-09-02,90.9,ug m-3,2008,9
770,CT3,NO2,2008-10-02,97.0,ug m-3,2008,10
771,CT3,NO2,2008-11-02,104.5,ug m-3,2008,11
772,CT3,NO2,2008-12-02,112.6,ug m-3,2008,12
773,CT3,NO2,2008-02-13,102.6,ug m-3,2008,2
774,CT3,NO2,2008-02-14,60.1,ug m-3,2008,2
775,CT3,NO2,2008-02-15,63.0,ug m-3,2008,2
776,CT3,NO2,2008-02-16,74.0,ug m-3,2008,2
777,CT3,NO2,2008-02-17,88.7,ug m-3,2008,2
778,CT3,NO2,2008-02-18,102.8,ug m-3,2008,2
779,CT3,NO2,2008-02-19,84.8,ug m-3,2008,2
780,CT3,NO2,2008-02-20,103.2,ug m-3,2008,2
781,CT3,NO2,2008-02-21,74.9,ug m-3,2008,2
782,CT3,NO2,2008-02-22,62.1,ug m-3,2008,2
783,CT3,NO2,2008-02-23,52.1,ug m-3,2008,2
784,CT3,NO2,2008-02-24,46.8,ug m-3,2008,2
785,CT3,NO2,2008-02-25,57.5,ug m-3,2008,2
786,CT3,NO2,2008-02-26,57.9,ug m-3,2008,2
787,CT3,NO2,2008-02-27,71.2,ug m-3,2008,2
788,CT3,NO2,2008-02-28,95.2,ug m-3,2008,2
789,CT3,NO2,2008-02-29,66.2,ug m-3,2008,2
790,CT3,NO2,2008-01-03,40.0,ug m-3,2008,1
791,CT3,NO2,2008-02-03,40.1,ug m-3,2008,2
792,CT3,NO2,2008-03-03,58.4,ug m-3,2008,3
793,CT3,NO2,2008-04-03,50.2,ug m-3,2008,4
794,CT3,NO2,2008-05-03,74.5,ug m-3,2008,5
795,CT3,NO2,2008-06-03,72.5,ug m-3,2008,6
796,CT3,NO2,2008-07-03,58.2,ug m-3,2008,7
797,CT3,NO2,2008-08-03,37.9,ug m-3,2008,8
798,CT3,NO2,2008-09-03,40.2,ug m-3,2008,9
799,CT3,NO2,2008-10-03,41.1,ug m-3,2008,10
800,CT3,NO2,2008-11-03,53.2,ug m-3,2008,11
801,CT3,NO2,2008-12-03,53.7,ug m-3,2008,12
802,CT3,NO2,2008-03-13,70.2,ug m-3,2008,3
803,CT3,NO2,2008-03-14,70.0,ug m-3,2008,3
804,CT3,NO2,2008-03-15,64.0,ug m-3,2008,3
805,CT3,NO2,2008-03-16,35.0,ug m-3,2008,3
806,CT3,NO2,2008-03-17,46.3,ug m-3,2008,3
807,CT3,NO2,2008-03-18,55.9,ug m-3,2008,3
808,CT3,NO2,2008-03-19,58.4,ug m-3,2008,3
809,CT3,NO2,2008-03-20,76.7,ug m-3,2008,3
810,CT3,NO2,2008-03-21,30.9,ug m-3,2008,3
811,CT3,NO2,2008-03-22,24.0,ug m-3,2008,3
812,CT3,NO2,2008-03-23,49.8,ug m-3,2008,3
813,CT3,NO2,2008-03-24,50.0,ug m-3,2008,3
814,CT3,NO2,2008-03-25,67.3,ug m-3,2008,3
815,CT3,NO2,2008-03-26,82.8,ug m-3,2008,3
816,CT3,NO2,2008-03-27,77.2,ug m-3,2008,3
817,CT3,NO2,2008-03-28,59.9,ug m-3,2008,3
818,CT3,NO2,2008-03-29,31.6,ug m-3,2008,3
819,CT3,NO2,2008-03-30,37.7,ug m-3,2008,3
820,CT3,NO2,2008-03-31,67.4,ug m-3,2008,3
821,CT3,NO2,2008-01-04,59.2,ug m-3,2008,1
822,CT3,NO2,2008-02-04,62.9,ug m-3,2008,2
823,CT3,NO2,2008-03-04,65.0,ug m-3,2008,3
824,CT3,NO2,2008-04-04,79.2,ug m-3,2008,4
825,CT3,NO2,2008-05-04,37.1,ug m-3,2008,5
826,CT3,NO2,2008-06-04,36.4,ug m-3,2008,6
827,CT3,NO2,2008-07-04,66.5,ug m-3,2008,7
828,CT3,NO2,2008-08-04,68.6,ug m-3,2008,8
829,CT3,NO2,2008-09-04,83.3,ug m-3,2008,9
830,CT3,NO2,2008-10-04,78.9,ug m-3,2008,10
831,CT3,NO2,2008-11-04,61.3,ug m-3,2008,11
832,CT3,NO2,2008-12-04,41.8,ug m-3,2008,12
833,CT3,NO2,2008-04-13,53.5,ug m-3,2008,4
834,CT3,NO2,2008-04-14,58.1,ug m-3,2008,4
835,CT3,NO2,2008-04-15,57.6,ug m-3,2008,4
836,CT3,NO2,2008-04-16,87.0,ug m-3,2008,4
837,CT3,NO2,2008-04-17,61.5,ug m-3,2008,4
838,CT3,NO2,2008-04-18,62.1,ug m-3,2008,4
839,CT3,NO2,2008-04-19,54.1,ug m-3,2008,4
840,CT3,NO2,2008-04-20,59.7,ug m-3,2008,4
841,CT3,NO2,2008-04-21,58.7,ug m-3,2008,4
842,CT3,NO2,2008-04-22,73.0,ug m-3,2008,4
843,CT3,NO2,2008-04-23,90.0,ug m-3,2008,4
844,CT3,NO2,2008-04-24,66.8,ug m-3,2008,4
845,CT3,NO2,2008-04-25,55.4,ug m-3,2008,4
846,CT3,NO2,2008-04-26,59.7,ug m-3,2008,4
847,CT3,NO2,2008-04-27,58.1,ug m-3,2008,4
848,CT3,NO2,2008-04-28,58.1,ug m-3,2008,4
849,CT3,NO2,2008-04-29,66.4,ug m-3,2008,4
850,CT3,NO2,2008-04-30,74.0,ug m-3,2008,4
851,CT3,NO2,2008-01-05,70.0,ug m-3,2008,1
852,CT3,NO2,2008-02-05,72.7,ug m-3,2008,2
854,CT3,NO2,2008-04-05,99.5,ug m-3,2008,4
855,CT3,NO2,2008-05-05,72.6,ug m-3,2008,5
856,CT3,NO2,2008-06-05,81.7,ug m-3,2008,6
857,CT3,NO2,2008-07-05,93.8,ug m-3,2008,7
858,CT3,NO2,2008-08-05,102.9,ug m-3,2008,8
859,CT3,NO2,2008-09-05,119.8,ug m-3,2008,9
860,CT3,NO2,2008-10-05,110.0,ug m-3,2008,10
861,CT3,NO2,2008-11-05,72.0,ug m-3,2008,11
862,CT3,NO2,2008-12-05,59.0,ug m-3,2008,12
863,CT3,NO2,2008-05-13,44.3,ug m-3,2008,5
864,CT3,NO2,2008-05-14,50.2,ug m-3,2008,5
865,CT3,NO2,2008-05-15,62.9,ug m-3,2008,5
866,CT3,NO2,2008-05-16,55.3,ug m-3,2008,5
867,CT3,NO2,2008-05-17,50.0,ug m-3,2008,5
868,CT3,NO2,2008-05-18,33.8,ug m-3,2008,5
869,CT3,NO2,2008-05-19,54.0,ug m-3,2008,5
870,CT3,NO2,2008-05-20,53.9,ug m-3,2008,5
871,CT3,NO2,2008-05-21,60.4,ug m-3,2008,5
872,CT3,NO2,2008-05-22,85.7,ug m-3,2008,5
873,CT3,NO2,2008-05-23,89.1,ug m-3,2008,5
874,CT3,NO2,2008-05-24,40.2,ug m-3,2008,5
875,CT3,NO2,2008-05-25,35.0,ug m-3,2008,5
876,CT3,NO2,2008-05-26,34.7,ug m-3,2008,5
877,CT3,NO2,2008-05-27,61.9,ug m-3,2008,5
878,CT3,NO2,2008-05-28,55.2,ug m-3,2008,5
879,CT3,NO2,2008-05-29,67.4,ug m-3,2008,5
880,CT3,NO2,2008-05-30,56.4,ug m-3,2008,5
881,CT3,NO2,2008-05-31,65.3,ug m-3,2008,5
882,CT3,NO2,2008-01-06,47.9,ug m-3,2008,1
883,CT3,NO2,2008-02-06,72.6,ug m-3,2008,2
884,CT3,NO2,2008-03-06,68.7,ug m-3,2008,3
885,CT3,NO2,2008-04-06,57.8,ug m-3,2008,4
886,CT3,NO2,2008-05-06,54.9,ug m-3,2008,5
887,CT3,NO2,2008-06-06,62.5,ug m-3,2008,6
888,CT3,NO2,2008-07-06,40.0,ug m-3,2008,7
889,CT3,NO2,2008-08-06,31.4,ug m-3,2008,8
890,CT3,NO2,2008-09-06,59.6,ug m-3,2008,9
891,CT3,NO2,2008-10-06,52.4,ug m-3,2008,10
892,CT3,NO2,2008-11-06,43.7,ug m-3,2008,11
893,CT3,NO2,2008-12-06,38.3,ug m-3,2008,12
894,CT3,NO2,2008-06-13,51.2,ug m-3,2008,6
895,CT3,NO2,2008-06-14,36.3,ug m-3,2008,6
896,CT3,NO2,2008-06-15,27.4,ug m-3,2008,6
897,CT3,NO2,2008-06-16,50.2,ug m-3,2008,6
898,CT3,NO2,2008-06-17,46.6,ug m-3,2008,6
899,CT3,NO2,2008-06-18,36.2,ug m-3,2008,6
900,CT3,NO2,2008-06-19,41.9,ug m-3,2008,6
901,CT3,NO2,2008-06-20,42.8,ug m-3,2008,6
902,CT3,NO2,2008-06-21,38.5,ug m-3,2008,6
903,CT3,NO2,2008-06-22,20.6,ug m-3,2008,6
904,CT3,NO2,2008-06-23,44.3,ug m-3,2008,6
905,CT3,NO2,2008-06-24,64.4,ug m-3,2008,6
906,CT3,NO2,2008-06-25,51.1,ug m-3,2008,6
907,CT3,NO2,2008-06-26,36.0,ug m-3,2008,6
908,CT3,NO2,2008-06-27,39.7,ug m-3,2008,6
909,CT3,NO2,2008-06-28,29.3,ug m-3,2008,6
910,CT3,NO2,2008-06-29,24.1,ug m-3,2008,6
911,CT3,NO2,2008-06-30,39.0,ug m-3,2008,6
912,CT3,NO2,2008-01-07,49.8,ug m-3,2008,1
913,CT3,NO2,2008-02-07,46.4,ug m-3,2008,2
914,CT3,NO2,2008-03-07,46.2,ug m-3,2008,3
915,CT3,NO2,2008-04-07,43.0,ug m-3,2008,4
916,CT3,NO2,2008-05-07,27.6,ug m-3,2008,5
917,CT3,NO2,2008-06-07,17.3,ug m-3,2008,6
918,CT3,NO2,2008-07-07,45.9,ug m-3,2008,7
919,CT3,NO2,2008-08-07,41.0,ug m-3,2008,8
920,CT3,NO2,2008-09-07,43.9,ug m-3,2008,9
921,CT3,NO2,2008-10-07,34.6,ug m-3,2008,10
922,CT3,NO2,2008-11-07,39.5,ug m-3,2008,11
923,CT3,NO2,2008-12-07,33.4,ug m-3,2008,12
924,CT3,NO2,2008-07-13,30.1,ug m-3,2008,7
925,CT3,NO2,2008-07-14,41.2,ug m-3,2008,7
926,CT3,NO2,2008-07-15,36.8,ug m-3,2008,7
927,CT3,NO2,2008-07-16,36.7,ug m-3,2008,7
928,CT3,NO2,2008-07-17,42.5,ug m-3,2008,7
929,CT3,NO2,2008-07-18,39.2,ug m-3,2008,7
930,CT3,NO2,2008-07-19,22.9,ug m-3,2008,7
931,CT3,NO2,2008-07-20,20.1,ug m-3,2008,7
932,CT3,NO2,2008-07-21,35.1,ug m-3,2008,7
933,CT3,NO2,2008-07-22,46.7,ug m-3,2008,7
934,CT3,NO2,2008-07-23,55.7,ug m-3,2008,7
935,CT3,NO2,2008-07-24,61.1,ug m-3,2008,7
936,CT3,NO2,2008-07-25,57.4,ug m-3,2008,7
937,CT3,NO2,2008-07-26,44.9,ug m-3,2008,7
938,CT3,NO2,2008-07-27,57.5,ug m-3,2008,7
939,CT3,NO2,2008-07-28,70.5,ug m-3,2008,7
940,CT3,NO2,2008-07-29,36.4,ug m-3,2008,7
941,CT3,NO2,2008-07-30,49.2,ug m-3,2008,7
942,CT3,NO2,2008-07-31,74.5,ug m-3,2008,7
943,CT3,NO2,2008-01-08,31.9,ug m-3,2008,1
944,CT3,NO2,2008-02-08,35.5,ug m-3,2008,2
945,CT3,NO2,2008-03-08,26.1,ug m-3,2008,3
946,CT3,NO2,2008-04-08,42.1,ug m-3,2008,4
947,CT3,NO2,2008-05-08,43.4,ug m-3,2008,5
948,CT3,NO2,2008-06-08,37.5,ug m-3,2008,6
949,CT3,NO2,2008-07-08,51.6,ug m-3,2008,7
950,CT3,NO2,2008-08-08,46.7,ug m-3,2008,8
951,CT3,NO2,2008-09-08,27.8,ug m-3,2008,9
952,CT3,NO2,2008-10-08,19.9,ug m-3,2008,10
953,CT3,NO2,2008-11-08,35.3,ug m-3,2008,11
954,CT3,NO2,2008-12-08,35.0,ug m-3,2008,12
955,CT3,NO2,2008-08-13,33.1,ug m-3,2008,8
956,CT3,NO2,2008-08-14,44.1,ug m-3,2008,8
957,CT3,NO2,2008-08-15,50.6,ug m-3,2008,8
958,CT3,NO2,2008-08-16,40.9,ug m-3,2008,8
959,CT3,NO2,2008-08-17,28.5,ug m-3,2008,8
960,CT3,NO2,2008-08-18,39.2,ug m-3,2008,8
961,CT3,NO2,2008-08-19,33.4,ug m-3,2008,8
962,CT3,NO2,2008-08-20,35.7,ug m-3,2008,8
963,CT3,NO2,2008-08-21,39.3,ug m-3,2008,8
964,CT3,NO2,2008-08-22,47.3,ug m-3,2008,8
965,CT3,NO2,2008-08-23,36.4,ug m-3,2008,8
966,CT3,NO2,2008-08-24,24.8,ug m-3,2008,8
967,CT3,NO2,2008-08-25,21.9,ug m-3,2008,8
968,CT3,NO2,2008-08-26,36.1,ug m-3,2008,8
969,CT3,NO2,2008-08-27,44.9,ug m-3,2008,8
970,CT3,NO2,2008-08-28,52.1,ug m-3,2008,8
971,CT3,NO2,2008-08-29,57.4,ug m-3,2008,8
972,CT3,NO2,2008-08-30,59.3,ug m-3,2008,8
973,CT3,NO2,2008-08-31,71.6,ug m-3,2008,8
974,CT3,NO2,2008-01-09,31.6,ug m-3,2008,1
975,CT3,NO2,2008-02-09,41.3,ug m-3,2008,2
976,CT3,NO2,2008-03-09,35.7,ug m-3,2008,3
977,CT3,NO2,2008-04-09,40.4,ug m-3,2008,4
978,CT3,NO2,2008-05-09,54.8,ug m-3,2008,5
979,CT3,NO2,2008-06-09,30.7,ug m-3,2008,6
980,CT3,NO2,2008-07-09,35.9,ug m-3,2008,7
981,CT3,NO2,2008-08-09,49.8,ug m-3,2008,8
982,CT3,NO2,2008-09-09,64.7,ug m-3,2008,9
983,CT3,NO2,2008-10-09,50.4,ug m-3,2008,10
984,CT3,NO2,2008-11-09,51.2,ug m-3,2008,11
985,CT3,NO2,2008-12-09,54.6,ug m-3,2008,12
986,CT3,NO2,2008-09-13,47.2,ug m-3,2008,9
987,CT3,NO2,2008-09-14,44.6,ug m-3,2008,9
988,CT3,NO2,2008-09-15,61.1,ug m-3,2008,9
989,CT3,NO2,2008-09-16,67.7,ug m-3,2008,9
990,CT3,NO2,2008-09-17,70.8,ug m-3,2008,9
991,CT3,NO2,2008-09-18,69.1,ug m-3,2008,9
992,CT3,NO2,2008-09-19,76.5,ug m-3,2008,9
993,CT3,NO2,2008-09-20,76.2,ug m-3,2008,9
994,CT3,NO2,2008-09-21,63.8,ug m-3,2008,9
995,CT3,NO2,2008-09-22,57.1,ug m-3,2008,9
996,CT3,NO2,2008-09-23,36.4,ug m-3,2008,9
997,CT3,NO2,2008-09-24,45.4,ug m-3,2008,9
998,CT3,NO2,2008-09-25,56.0,ug m-3,2008,9
999,CT3,NO2,2008-09-26,64.9,ug m-3,2008,9
1000,CT3,NO2,2008-09-27,83.5,ug m-3,2008,9
1001,CT3,NO2,2008-09-28,67.7,ug m-3,2008,9
1002,CT3,NO2,2008-09-29,43.5,ug m-3,2008,9
1003,CT3,NO2,2008-09-30,43.8,ug m-3,2008,9
1004,CT3,NO2,2008-01-10,43.4,ug m-3,2008,1
1005,CT3,NO2,2008-02-10,49.1,ug m-3,2008,2
1006,CT3,NO2,2008-03-10,48.7,ug m-3,2008,3
1007,CT3,NO2,2008-04-10,38.7,ug m-3,2008,4
1008,CT3,NO2,2008-05-10,29.4,ug m-3,2008,5
1009,CT3,NO2,2008-06-10,59.0,ug m-3,2008,6
1010,CT3,NO2,2008-07-10,48.1,ug m-3,2008,7
1011,CT3,NO2,2008-08-10,59.6,ug m-3,2008,8
1012,CT3,NO2,2008-09-10,72.4,ug m-3,2008,9
1013,CT3,NO2,2008-10-10,51.9,ug m-3,2008,10
1014,CT3,NO2,2008-11-10,63.1,ug m-3,2008,11
1015,CT3,NO2,2008-12-10,70.1,ug m-3,2008,12
1016,CT3,NO2,2008-10-13,66.8,ug m-3,2008,10
1019,CT3,NO2,2008-10-16,51.1,ug m-3,2008,10
1020,CT3,NO2,2008-10-17,68.1,ug m-3,2008,10
1021,CT3,NO2,2008-10-18,52.4,ug m-3,2008,10
1022,CT3,NO2,2008-10-19,34.4,ug m-3,2008,10
1023,CT3,NO2,2008-10-20,43.5,ug m-3,2008,10
1024,CT3,NO2,2008-10-21,59.2,ug m-3,2008,10
1025,CT3,NO2,2008-10-22,65.4,ug m-3,2008,10
1026,CT3,NO2,2008-10-23,47.8,ug m-3,2008,10
1027,CT3,NO2,2008-10-24,59.5,ug m-3,2008,10
1028,CT3,NO2,2008-10-25,51.0,ug m-3,2008,10
1029,CT3,NO2,2008-10-26,42.5,ug m-3,2008,10
1030,CT3,NO2,2008-10-27,58.4,ug m-3,2008,10
1031,CT3,NO2,2008-10-28,64.8,ug m-3,2008,10
1032,CT3,NO2,2008-10-29,66.0,ug m-3,2008,10
1033,CT3,NO2,2008-10-30,69.5,ug m-3,2008,10
1034,CT3,NO2,2008-10-31,57.3,ug m-3,2008,10
1035,CT3,NO2,2008-01-11,47.7,ug m-3,2008,1
1036,CT3,NO2,2008-02-11,49.5,ug m-3,2008,2
1037,CT3,NO2,2008-03-11,50.5,ug m-3,2008,3
1040,CT3,NO2,2008-06-11,58.2,ug m-3,2008,6
1041,CT3,NO2,2008-07-11,63.9,ug m-3,2008,7
1042,CT3,NO2,2008-08-11,39.0,ug m-3,2008,8
1043,CT3,NO2,2008-09-11,24.9,ug m-3,2008,9
1044,CT3,NO2,2008-10-11,56.8,ug m-3,2008,10
1045,CT3,NO2,2008-11-11,51.2,ug m-3,2008,11
1046,CT3,NO2,2008-12-11,62.1,ug m-3,2008,12
1047,CT3,NO2,2008-11-13,66.9,ug m-3,2008,11
1048,CT3,NO2,2008-11-14,62.9,ug m-3,2008,11
1049,CT3,NO2,2008-11-15,52.2,ug m-3,2008,11
1050,CT3,NO2,2008-11-16,51.2,ug m-3,2008,11
1051,CT3,NO2,2008-11-17,74.9,ug m-3,2008,11
1052,CT3,NO2,2008-11-18,59.8,ug m-3,2008,11
1053,CT3,NO2,2008-11-19,68.1,ug m-3,2008,11
1054,CT3,NO2,2008-11-20,66.5,ug m-3,2008,11
1055,CT3,NO2,2008-11-21,51.2,ug m-3,2008,11
1056,CT3,NO2,2008-11-22,43.3,ug m-3,2008,11
1057,CT3,NO2,2008-11-23,49.9,ug m-3,2008,11
1058,CT3,NO2,2008-11-24,52.5,ug m-3,2008,11
1059,CT3,NO2,2008-11-25,55.7,ug m-3,2008,11
1060,CT3,NO2,2008-11-26,80.5,ug m-3,2008,11
1061,CT3,NO2,2008-11-27,61.6,ug m-3,2008,11
1062,CT3,NO2,2008-11-28,79.2,ug m-3,2008,11
1063,CT3,NO2,2008-11-29,61.1,ug m-3,2008,11
1064,CT3,NO2,2008-11-30,40.5,ug m-3,2008,11
1065,CT3,NO2,2008-01-12,58.3,ug m-3,2008,1
1066,CT3,NO2,2008-02-12,74.8,ug m-3,2008,2
1067,CT3,NO2,2008-03-12,84.7,ug m-3,2008,3
1068,CT3,NO2,2008-04-12,68.8,ug m-3,2008,4
1069,CT3,NO2,2008-05-12,73.0,ug m-3,2008,5
1070,CT3,NO2,2008-06-12,55.5,ug m-3,2008,6
1071,CT3,NO2,2008-07-12,87.9,ug m-3,2008,7
1072,CT3,NO2,2008-08-12,78.8,ug m-3,2008,8
1073,CT3,NO2,2008-09-12,67.7,ug m-3,2008,9
1074,CT3,NO2,2008-10-12,75.4,ug m-3,2008,10
1075,CT3,NO2,2008-11-12,78.9,ug m-3,2008,11
1076,CT3,NO2,2008-12-12,77.0,ug m-3,2008,12
1077,CT3,NO2,2008-12-13,54.6,ug m-3,2008,12
1078,CT3,NO2,2008-12-14,60.0,ug m-3,2008,12
1079,CT3,NO2,2008-12-15,55.5,ug m-3,2008,12
1080,CT3,NO2,2008-12-16,73.4,ug m-3,2008,12
1081,CT3,NO2,2008-12-17,76.8,ug m-3,2008,12
1082,CT3,NO2,2008-12-18,69.5,ug m-3,2008,12
1083,CT3,NO2,2008-12-19,64.5,ug m-3,2008,12
1084,CT3,NO2,2008-12-20,53.4,ug m-3,2008,12
1085,CT3,NO2,2008-12-21,37.3,ug m-3,2008,12
1086,CT3,NO2,2008-12-22,68.0,ug m-3,2008,12
1087,CT3,NO2,2008-12-23,56.4,ug m-3,2008,12
1088,CT3,NO2,2008-12-24,46.9,ug m-3,2008,12
1089,CT3,NO2,2008-12-25,23.9,ug m-3,2008,12
1090,CT3,NO2,2008-12-26,32.8,ug m-3,2008,12
1091,CT3,NO2,2008-12-27,43.9,ug m-3,2008,12
1092,CT3,NO2,2008-12-28,44.2,ug m-3,2008,12
1093,CT3,NO2,2008-12-29,59.8,ug m-3,2008,12
1094,CT3,NO2,2008-12-30,82.2,ug m-3,2008,12
1095,CT3,NO2,2008-12-31,54.0,ug m-3,2008,12
5782,KC1,NO2,2008-01-01,48.1,ug m-3,2008,1
5783,KC1,NO2,2008-02-01,43.3,ug m-3,2008,2
5784,KC1,NO2,2008-03-01,43.8,ug m-3,2008,3
5785,KC1,NO2,2008-04-01,40.6,ug m-3,2008,4
5786,KC1,NO2,2008-05-01,36.1,ug m-3,2008,5
5787,KC1,NO2,2008-06-01,41.8,ug m-3,2008,6
5788,KC1,NO2,2008-07-01,26.1,ug m-3,2008,7
5789,KC1,NO2,2008-08-01,27.5,ug m-3,2008,8
5790,KC1,NO2,2008-09-01,39.9,ug m-3,2008,9
5791,KC1,NO2,2008-10-01,29.3,ug m-3,2008,10
5792,KC1,NO2,2008-11-01,49.3,ug m-3,2008,11
5793,KC1,NO2,2008-12-01,40.1,ug m-3,2008,12
5794,KC1,NO2,2008-01-13,16.5,ug m-3,2008,1
5795,KC1,NO2,2008-01-14,24.9,ug m-3,2008,1
5796,KC1,NO2,2008-01-15,20.9,ug m-3,2008,1
5797,KC1,NO2,2008-01-16,72.0,ug m-3,2008,1
5798,KC1,NO2,2008-01-17,45.6,ug m-3,2008,1
5799,KC1,NO2,2008-01-18,25.9,ug m-3,2008,1
5800,KC1,NO2,2008-01-19,16.4,ug m-3,2008,1
5801,KC1,NO2,2008-01-20,12.4,ug m-3,2008,1
5802,KC1,NO2,2008-01-21,18.6,ug m-3,2008,1
5803,KC1,NO2,2008-01-22,46.6,ug m-3,2008,1
5804,KC1,NO2,2008-01-23,31.3,ug m-3,2008,1
5805,KC1,NO2,2008-01-24,39.0,ug m-3,2008,1
5806,KC1,NO2,2008-01-25,32.3,ug m-3,2008,1
5807,KC1,NO2,2008-01-26,31.1,ug m-3,2008,1
5808,KC1,NO2,2008-01-27,42.1,ug m-3,2008,1
5809,KC1,NO2,2008-01-28,55.1,ug m-3,2008,1
5810,KC1,NO2,2008-01-29,48.6,ug m-3,2008,1
5834,KC1,NO2,2008-02-22,32.1,ug m-3,2008,2
5835,KC1,NO2,2008-02-23,33.0,ug m-3,2008,2
5836,KC1,NO2,2008-02-24,30.1,ug m-3,2008,2
5837,KC1,NO2,2008-02-25,40.9,ug m-3,2008,2
5838,KC1,NO2,2008-02-26,25.5,ug m-3,2008,2
5839,KC1,NO2,2008-02-27,53.6,ug m-3,2008,2
5840,KC1,NO2,2008-02-28,81.4,ug m-3,2008,2
5841,KC1,NO2,2008-02-29,45.5,ug m-3,2008,2
5842,KC1,NO2,2008-01-03,15.1,ug m-3,2008,1
5843,KC1,NO2,2008-02-03,15.7,ug m-3,2008,2
5844,KC1,NO2,2008-03-03,30.9,ug m-3,2008,3
5845,KC1,NO2,2008-04-03,36.3,ug m-3,2008,4
5846,KC1,NO2,2008-05-03,50.2,ug m-3,2008,5
5847,KC1,NO2,2008-06-03,36.1,ug m-3,2008,6
5848,KC1,NO2,2008-07-03,29.0,ug m-3,2008,7
5849,KC1,NO2,2008-08-03,22.7,ug m-3,2008,8
5850,KC1,NO2,2008-09-03,25.3,ug m-3,2008,9
5851,KC1,NO2,2008-10-03,20.7,ug m-3,2008,10
5852,KC1,NO2,2008-11-03,22.4,ug m-3,2008,11
5853,KC1,NO2,2008-12-03,17.5,ug m-3,2008,12
5854,KC1,NO2,2008-03-13,46.3,ug m-3,2008,3
5855,KC1,NO2,2008-03-14,47.4,ug m-3,2008,3
5856,KC1,NO2,2008-03-15,45.0,ug m-3,2008,3
5857,KC1,NO2,2008-03-16,27.4,ug m-3,2008,3
5858,KC1,NO2,2008-03-17,27.5,ug m-3,2008,3
5859,KC1,NO2,2008-03-18,43.9,ug m-3,2008,3
5860,KC1,NO2,2008-03-19,44.6,ug m-3,2008,3
5861,KC1,NO2,2008-03-20,45.9,ug m-3,2008,3
5862,KC1,NO2,2008-03-21,15.2,ug m-3,2008,3
5863,KC1,NO2,2008-03-22,22.1,ug m-3,2008,3
5864,KC1,NO2,2008-03-23,45.4,ug m-3,2008,3
5865,KC1,NO2,2008-03-24,41.9,ug m-3,2008,3
5866,KC1,NO2,2008-03-25,38.1,ug m-3,2008,3
5867,KC1,NO2,2008-03-26,56.5,ug m-3,2008,3
5868,KC1,NO2,2008-03-27,56.7,ug m-3,2008,3
5869,KC1,NO2,2008-03-28,32.7,ug m-3,2008,3
5870,KC1,NO2,2008-03-29,18.2,ug m-3,2008,3
5871,KC1,NO2,2008-03-30,24.1,ug m-3,2008,3
5872,KC1,NO2,2008-03-31,43.4,ug m-3,2008,3
5873,KC1,NO2,2008-01-04,24.9,ug m-3,2008,1
5874,KC1,NO2,2008-02-04,29.5,ug m-3,2008,2
5875,KC1,NO2,2008-03-04,40.9,ug m-3,2008,3
5876,KC1,NO2,2008-04-04,44.0,ug m-3,2008,4
5877,KC1,NO2,2008-05-04,22.9,ug m-3,2008,5
5878,KC1,NO2,2008-06-04,23.9,ug m-3,2008,6
5879,KC1,NO2,2008-07-04,33.7,ug m-3,2008,7
5880,KC1,NO2,2008-08-04,42.0,ug m-3,2008,8
5881,KC1,NO2,2008-09-04,58.4,ug m-3,2008,9
5882,KC1,NO2,2008-10-04,50.0,ug m-3,2008,10
5883,KC1,NO2,2008-11-04,27.1,ug m-3,2008,11
5884,KC1,NO2,2008-12-04,23.1,ug m-3,2008,12
5885,KC1,NO2,2008-04-13,31.8,ug m-3,2008,4
5886,KC1,NO2,2008-04-14,33.2,ug m-3,2008,4
5887,KC1,NO2,2008-04-15,35.9,ug m-3,2008,4
5888,KC1,NO2,2008-04-16,56.1,ug m-3,2008,4
5889,KC1,NO2,2008-04-17,31.5,ug m-3,2008,4
5890,KC1,NO2,2008-04-18,36.3,ug m-3,2008,4
5891,KC1,NO2,2008-04-19,35.2,ug m-3,2008,4
5892,KC1,NO2,2008-04-20,34.8,ug m-3,2008,4
5893,KC1,NO2,2008-04-21,29.8,ug m-3,2008,4
5894,KC1,NO2,2008-04-22,52.2,ug m-3,2008,4
5895,KC1,NO2,2008-04-23,49.6,ug m-3,2008,4
5896,KC1,NO2,2008-04-24,27.3,ug m-3,2008,4
5897,KC1,NO2,2008-04-25,24.1,ug m-3,2008,4
5898,KC1,NO2,2008-04-26,30.8,ug m-3,2008,4
5899,KC1,NO2,2008-04-27,26.1,ug m-3,2008,4
5900,KC1,NO2,2008-04-28,24.2,ug m-3,2008,4
5901,KC1,NO2,2008-04-29,35.6,ug m-3,2008,4
5902,KC1,NO2,2008-04-30,43.6,ug m-3,2008,4
5903,KC1,NO2,2008-01-05,30.5,ug m-3,2008,1
